id,appTitle,userName,date,score,text,original_text,bug_report
558755,Google,PJ Masters,"May 7, 2019",5,goole support so many everyday usage rarely has a glitch user friendly if i were to add anything that more aps have ability to be moved to sd card due to memory storage,google supports so many everyday usages. Rarely has a glich. user friendly. If I were to add anything that more apps have ability to be moved to SD card due to memory storage.,
558758,Google,Rahil Armani,"May 7, 2019",5,i want to say that this application is great for student and all people,I want to say that this app is great for Student and all people....,
558759,Google,Prince Mishra,"May 7, 2019",5,one and only perfect think goole,one and only perfect.... thnku google,
558761,Google,TRÄÑÇÊ DÊ THOMAS,"May 7, 2019",5,perfect by tr cab user for more,PERFECT by Trä ñcê👈FB USER FOR MORE...❤❤,
558762,Google,David Perez,"May 7, 2019",5,new phone need to shut up phone new phone talk,new phone need to shut up phone it talks,
558764,Google,Lương Trần Gia,"May 7, 2019",4,i can not create reminder with assistant assistant tell successfully but it doe not appear in task reminder i just can manually add it,I cannot create reminders with assistant . He tells successfully but it does not appear in task reminder. I just can manually add it.,
558770,Google,Hi I'm CJ,"May 7, 2019",1,i am going to sue for all you have,I AM GOING TO SUE FOR ALL YOU HAVE,
558771,Google,Pinki roy,"May 7, 2019",5,it is very good,it is very good,
558777,Google,mir fayaz,"May 7, 2019",5,nice search engineprince fair,nice search engine.....prince faiz.,
558781,Google,Catherine Mack,"May 7, 2019",2,this application is installed but not showing a active,This app is installed but not showing as active,
558791,Google,Vm Gmail,"May 7, 2019",5,hah soho aa ee o nice nice nice like spicy,hah hoho aa ee oo nice nice nicy like spicy,
